# ltrace -x '*' -o ltrace.txt -f -S -s 1024 ./squashfs-root/usr/bin/magick identify -define video:pixel-format='canary123' example.mov
4064738 AcquireCriticalMemory@libMagickCore-7.Q16HDRI.so.10(72, 0x78e67e89c870, 0x78e67001a02c, 0x7ffda43a7c8a <unfinished ...>
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(72, 0x78e67e89c870, 0x78e67001a02c, 0x7ffda43a7c8a <unfinished ...>
4064738 malloc@libc.so.6(72)                                                                                          = 0x6526bc9c5650
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9c5650
4064738 <... AcquireCriticalMemory resumed> )                                                                         = 0x6526bc9c5650
4064738 ConstantString@libMagickCore-7.Q16HDRI.so.10(0x78e67e89c1ef, 0, 72, 1985 <unfinished ...>
4064738 AcquireQuantumMemory@libMagickCore-7.Q16HDRI.so.10(9, 1, 0x78e67e89c1ef, 1985 <unfinished ...>
4064738 GetMaxMemoryRequest@libMagickCore-7.Q16HDRI.so.10(9, 1, 9, 1)                                                 = 0x7fffffffffffffff
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(9, 1, 0x7fffffffffffffff, 0x7fffffffffffffff <unfinished ...>
4064738 malloc@libc.so.6(9)                                                                                           = 0x6526bc9c56a0
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9c56a0
4064738 <... AcquireQuantumMemory resumed> )                                                                          = 0x6526bc9c56a0
4064738 <... ConstantString resumed> )                                                                                = 0x6526bc9c56a0
4064738 GetNextToken@libMagickCore-7.Q16HDRI.so.10(0x78e67e89aa82, 0x7ffda43a7c50, 0x3a7e, 0x6526bc9c03f0 <unfinished ...>
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 InterpretLocaleValue@libMagickCore-7.Q16HDRI.so.10(0x78e67e89aa82, 0x7ffda43a7bd8, 0x7ffda43a7bd8, 0x6526bc9c03f0 <unfinished ...>
4064738 strtod_l@libc.so.6(0x78e67e89aa82, 0x7ffda43a7b60, 0x78e67da01de0, 0x7ffda43a7b60)                            = 0
4064738 <... InterpretLocaleValue resumed> )                                                                          = 0
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 LocaleNCompare@libMagickCore-7.Q16HDRI.so.10(0x6526bc9c03f0, 0x78e67e8cb3e5, 5, 46 <unfinished ...>
4064738 tolower@libc.so.6('d')                                                                                        = 'd'
4064738 tolower@libc.so.6('u')                                                                                        = 'u'
4064738 tolower@libc.so.6('d')                                                                                        = 'd'
4064738 tolower@libc.so.6('u')                                                                                        = 'u'
4064738 <... LocaleNCompare resumed> )                                                                                = 0xffffffef
4064738 __ctype_b_loc@libc.so.6()                                                                                     = 0x78e67e1bf760
4064738 <... GetNextToken resumed> )                                                                                  = 7
4064738 CopyMagickString@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a7c80, 0x6526bc9c03f0, 4096, 0x6526bc9c03f0)          = 6
4064738 LocaleNCompare@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a7c80, 0x78e67e89c82d, 9, 0x7ffda43a7c87 <unfinished ...>
4064738 tolower@libc.so.6('d')                                                                                        = 'd'
4064738 tolower@libc.so.6('<')                                                                                        = '<'
